"Nombre_PA";"Page";"IDNum";"numero_esclave";"code_ppv";"code_id";"agence";"superviseur";"activites";"secteur";"commune";"syndicat";"categorie";"nom_site";"an_service";"code_station";"pages_annexes";"energie";"support";"num_appel";"num_secours";"marque";"type";"version";"h_auto_connect";"agence_astreinte";"adresse_ip";"rmqintersite";"site_lie";"intersite";"digicode";"divers"
0;"B24";1564;205;"52331";"38-38";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont de Beauvoisin";"SAINT-ALBAN-DE-MONTBEL";"CCLA";"Poste de relevage";"PR Le Saujet";2012;"B24";"";"EDF";"RTC";"04 79 36 39 17";"";"Sofrel";"S50";"5.11";"05:00";"Pont de Beauvoisin";"";"";;;"";"Attention: remonte sur le CS100 de la STEP de Bridoire pile 1 et 2."
0;"B25";1370;26;"52093";"71-0";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"SAINT-RAMBERT-D'ALBON";"Saint Rambert d'albon AEP";"Réservoir";"RV Haute clavettes";2011;"B25";"";"EDF";"RTC";"04 75 23 10 24";"";"Sofrel";"S550";"";"06:00";"Bourgoin Jallieu";"";"";;;"";""
0;"B25";1565;206;"52330";"38-39";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont de Beauvoisin";"SAINT-ALBAN-DE-MONTBEL";"CCLA";"Poste de relevage";"PR Neyret le Haut";2012;"B25";"";"EDF";"RTC";"04 79 36 00 16";"";"Sofrel";"S50";"5.11";"05:00";"Pont de Beauvoisin";"";"";;;"";"Attention: remonte sur le CS100 de la STEP de Bridoire pile 1 et 2."
0;"B26";1371;22;"52338";"59-59";"Isère";"EP Dauphiné-Savoie";"Irrigation";"Pont Evêque";"CHONAS-L'AMBALLAN";"PLZ";"Captage";"ST la Roche";2012;"B26";"";"EDF";"RTC";"04 74 56 51 36";"";"Sofrel";"S550";"4.15";"";"Bourgoin Jallieu";"";"";;;"";""
0;"B26";1566;207;"52322";"38-40";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont de Beauvoisin";"NOVALAISE";"CCLA";"Poste de relevage";"PR Le Bouvent";2012;"B26";"";"EDF";"RTC";"04 79 36 33 06";"";"Sofrel";"S50";"5.11";"05:00";"Pont de Beauvoisin";"";"";;;"";"Attention: remonte sur le CS100 de la STEP de Bridoire pile 1 et 2."
0;"B27";1372;22;"64560";"59-0";"Isère";"EP Dauphiné-Savoie";"Irrigation";"Pont Evêque";"VILLE-SOUS-ANJOU";"PLZ";"Captage";"ST Le Lac (PLZ)";2011;"B27";"";"EDF";"RTC";"04 74 86 50 95";"";"Sofrel";"S550";"";"06:00";"Bourgoin Jallieu";"";"";;;"";""
0;"B27";1567;208;"52329";"38-41";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont de Beauvoisin";"NOVALAISE";"CCLA";"Poste de relevage";"PR Neyret le Bas";2012;"B27";"";"EDF";"RTC";"04 79 36 01 23";"";"Sofrel";"S50";"5.11";"05:00";"Pont de Beauvoisin";"";"";;;"";"Attention: remonte sur le CS100 de la STEP de Bridoire pile 1 et 2."
0;"B28";1360;25;"70937";"0-0";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"VILLE-SOUS-ANJOU";"GEBO";"Relevé de compteur";"Compteur Les Eynauds";2011;"B28";"";"Autonome (Pile)";"GSM";"06 42 29 16 62";"";"Sofrel";"LS42";"";"";"Bourgoin Jallieu";"";"";;;"";""
0;"B28";1568;209;"52321";"38-42";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont de Beauvoisin";"NANCES";"CCLA";"Poste de relevage";"PR L'Ambroisière";2012;"B28";"";"EDF";"RTC";"04 79 36 18 52";"";"Sofrel";"S50";"5.11";"05:00";"Pont de Beauvoisin";"";"";;;"";"Attention: remonte sur le CS100 de la STEP de Bridoire pile 1 et 2."
0;"B29";1361;26;"70938";"0-0";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"VILLE-SOUS-ANJOU";"GEBO";"Relevé de compteur";"Compteur Le lac";2011;"B29";"";"Autonome (Pile)";"GSM";"06 42 29 11 84";"";"Sofrel";"LS42";"";"";"Bourgoin Jallieu";"";"";;;"";""
0;"B29";1569;210;"52328";"38-43";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont de Beauvoisin";"NANCES";"CCLA";"Poste de relevage";"PR Les Bellemins";2012;"B29";"";"EDF";"RTC";"04 79 28 51 49";"";"Sofrel";"S50";"5.11";"05:00";"Pont de Beauvoisin";"";"";;;"";"Attention: remonte sur le CS100 de la STEP de Bridoire pile 1 et 2."
0;"B3";1345;2;"52530";"93-12";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"LENTIOL";"CC Chambaran";"Réservoir";"RV Lentiol le Truchet";2011;"B3";"";"Autonome (Pile)";"RTC";"04 74 79 10 53";"";"Sofrel";"Telbox";"4.10.11";"07:00";"Bourgoin Jallieu";"";"";;;"";""
0;"B3";1476;353;"52341";"38-23";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont de Beauvoisin";"PRESSINS";"SIEGA Assainissement";"Poste de relevage";"PR le Sablon";2011;"B3";"";"EDF";"RTC";"04 76 37 40 59";"";"Sofrel";"S50";"";"01:00";"Pont de Beauvoisin";"";"";;;"";""
0;"B30";1350;23;"52487";"0-0";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"ROYBON";"CC Chambaran";"Relevé de compteur";"RV la Perrache";2011;"B30";"";"Autonome (Pile)";"GSM";"06 73 97 59 56";"";"Sofrel";"LS42";"";"";"Bourgoin Jallieu";"";"";;;"";""
0;"B30";1570;211;"52320";"38-44";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont de Beauvoisin";"NOVALAISE";"CCLA";"Poste de relevage";"PR La Plattière";2012;"B30";"";"EDF";"RTC";"04 79 28 55 29";"";"Sofrel";"S50";"5.11";"05:00";"Pont de Beauvoisin";"";"";;;"";"Attention: remonte sur le CS100 de la STEP de Bridoire pile 1 et 2."
0;"B31";1351;22;"52491";"";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"SAINT-CLAIR-SUR-GALAURE";"CC Chambaran";"Pompage réservoir";"ST Montfalcon";2011;"B31";"";"Autonome (Pile)";"GSM";"06 73 97 59 09";"";"Sofrel";"LS42";"";"";"Bourgoin Jallieu";"";"";;;"";""
0;"B31";1571;212;"52314";"38-45";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont de Beauvoisin";"NANCES";"CCLA";"Poste de relevage";"PR Cusina";2012;"B31";"";"EDF";"RTC";"04 79 28 57 21";"";"Sofrel";"S50";"5.11";"05:00";"Pont de Beauvoisin";"";"";;;"";"Attention: remonte sur le CS100 de la STEP de Bridoire pile 1 et 2."
0;"B32";1362;24;"70936";"";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"CLONAS-SUR-VARÈZE";"GEBO";"Relevé de compteur";"Compteur Clonas RN7";2011;"B32";"";"Autonome (Pile)";"GSM";"06 42 29 23 66";"";"Sofrel";"LS42";"";"";"Bourgoin Jallieu";"";"";;;"";""
0;"B32";1572;213;"52318";"38-46";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont de Beauvoisin";"AIGUEBELETTE-LE-LAC";"CCLA";"Poste de relevage";"PR La Combe";2012;"B32";"";"EDF";"RTC";"04 79 36 08 26";"";"Sofrel";"S50";"5.11";"05:00";"Pont de Beauvoisin";"";"";;;"";"Attention: remonte sur le CS100 de la STEP de Bridoire pile 1 et 2."
0;"B33";1573;214;"52313";"38-47";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont de Beauvoisin";"AIGUEBELETTE-LE-LAC";"CCLA";"Poste de relevage";"PR Boyat et Sous Boyat";2012;"B33";"";"EDF";"RTC";"04 79 44 14 89";"";"Sofrel";"S50";"5.24";"05:00";"Pont de Beauvoisin";"";"";;;"";"Attention: remonte sur le CS100 de la STEP de Bridoire pile 1 et 2."
0;"B33";1628;1;"52337";"38-122";"Isère";"EP Dauphiné-Savoie";"Irrigation";"Pont Evêque";"MONTAGNE";"PLZ";"Captage";"ST Colombier";2012;"B33";"";"EDF";"RTC";"04 74 29 69 21";"";"Sofrel";"S550";"";"23:59";"Bourgoin Jallieu";"";"";;;"";""
0;"B34";1574;215;"52326";"38-48";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont de Beauvoisin";"AIGUEBELETTE-LE-LAC";"CCLA";"Poste de relevage";"PR Le Port";2012;"B34";"";"EDF";"RTC";"04 79 36 06 44";"";"Sofrel";"S50";"5.11";"05:00";"Pont de Beauvoisin";"";"";;;"";"Attention: remonte sur le CS100 de la STEP de Bridoire pile 1 et 2."
0;"B34";1627;99;"51821";"38-124";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"VILLE-SOUS-ANJOU";"GEBO";"Réservoir";"RV le Lampon";2012;"B34";"";"EDF";"RTC";"04 74 87 68 35";"";"Sofrel";"S550";"3.61";"00:00";"Bourgoin Jallieu";"";"";;;"";""
0;"B35";1545;11;"52488";"";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"ROYBON";"CC Chambaran";"Réservoir";"RV Roybon le Village";2012;"B35";"";"Autonome (Pile)";"GSM";"06 30 47 48 29";"";"Sofrel";"LS42";"";"";"Bourgoin Jallieu";"";"Non";;;"";""
0;"B35";1575;216;"52323";"38-49";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont de Beauvoisin";"LÉPIN-LE-LAC";"CCLA";"Poste de relevage";"PR Le Château";2012;"B35";"";"EDF";"RTC";"04 79 36 04 98";"";"Sofrel";"S50";"5.11";"05:00";"Pont de Beauvoisin";"";"";;;"";"Attention: remonte sur le CS100 de la STEP de Bridoire pile 1 et 2."
0;"B36";1576;217;"52327";"38-50";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont de Beauvoisin";"LÉPIN-LE-LAC";"CCLA";"Poste de relevage";"PR Lepin Chef Lieu";2012;"B36";"";"EDF";"RTC";"04 79 36 02 34";"";"Sofrel";"S50";"5.11";"05:00";"Pont de Beauvoisin";"";"";;;"";"Attention: remonte sur le CS100 de la STEP de Bridoire pile 1 et 2."
0;"B36";1629;1;"55048";"38-125";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"SAINT-RAMBERT-D'ALBON";"Saint Rambert d'albon AEP";"Réservoir";"RV des Teppes";2012;"B36";"";"EDF";"RTC";"04 75 31 50 98";"";"Sofrel";"Telbox";"4.10.13";"";"Bourgoin Jallieu";"";"";;;"";""
0;"B37";1577;218;"52324";"38-51";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont de Beauvoisin";"LÉPIN-LE-LAC";"CCLA";"Poste de relevage";"PR Le Curtelet";2012;"B37";"";"EDF";"RTC";"04 79 36 37 03";"";"Sofrel";"S50";"5.11";"05:00";"Pont de Beauvoisin";"";"";;;"";"Attention: remonte sur le CS100 de la STEP de Bridoire pile 1 et 2."
0;"B37";1829;10;"75087";"38-22";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"PONSAS";"Ponsas AEP";"Surpresseur";"Surpresseur les Pallegres";2013;"B37";;"EDF";"RTC";"04 75 31 63 85";;"Sofrel";"S50";;"23:59";"Bourgoin Jallieu";;"Non";;;;
0;"B38";1578;219;"52325";"38-52";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont de Beauvoisin";"LÉPIN-LE-LAC";"CCLA";"Poste de relevage";"PR Le Pinet";2012;"B38";"";"EDF";"RTC";"04 79 36 05 67";"";"Sofrel";"S50";"5.11";"05:00";"Pont de Beauvoisin";"";"";;;"";"Attention: remonte sur le CS100 de la STEP de Bridoire pile 1 et 2."
0;"B38";1842;30;"51813";"38-137";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"VILLE-SOUS-ANJOU";"GEBO";"Surpresseur";"ST Ville S/Anjou les Baudes";2013;"B38";;"EDF";"GSM";"06 48 56 53 16";;"Sofrel";"S550";;"07:00";"Bourgoin Jallieu";;"Non";;;;"Mis en service GTC le 22/08/2013 CT"
0;"B39";1579;220;"52317";"38-53";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont de Beauvoisin";"LA BRIDOIRE";"CCLA";"Poste de relevage";"PR La Buissière";2012;"B39";"";"EDF";"RTC";"04 79 31 18 82";"";"Sofrel";"S50";"5.11";"05:00";"Pont de Beauvoisin";"";"";;;"";"Attention: remonte sur le CS100 de la STEP de Bridoire pile 1 et 2."
0;"B39";1861;;"77791";;"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"AGNIN";"GEBO";"Sectorisation";"Cpt vente Agnin";2013;"B39";;"Autonome (Pile)";"GSM";"06 83 62 59 88";;"Sofrel";"LS10";;;;;;;;;
0;"B4";1346;7;"52529";"93-12";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"LENTIOL";"CC Chambaran";"Station de traitement";"ST Lentiol";2011;"B4";"";"EDF";"RTC";"04 75 31 93 94";"";"Sofrel";"S50";"4.24";"07:00";"Bourgoin Jallieu";"";"";;;"";""
0;"B4";1477;354;"52340";"38-24";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont de Beauvoisin";"SAINT-ALBIN-DE-VAULSERRE";"SIEGA Assainissement";"Poste de relevage";"PR la Bouvatiere";2011;"B4";"";"EDF";"RTC";"04 76 37 22 33";"";"Sofrel";"S50";"";"01:00";"Pont de Beauvoisin";"";"";;;"";""
0;"B40";1580;221;"74985";"38-54";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont de Beauvoisin";"AYN";"CCLA";"Poste de relevage";"PR Le Forchet";2012;"B40";"";"EDF";"RTC";"04 79 28 95 72";"";"Sofrel";"S550";"3.23";"05:00";"Pont de Beauvoisin";"";"";;;"";"Attention: remonte sur le CS100 de la STEP de Bridoire pile 1 et 2."
0;"B40";1831;33;"74526";"38-135";"Isère";"EP Dauphiné-Savoie";"Autre";"Pont Evêque";;"Pont Evêque";"Autre";"Bureau de Pont Eveque";2013;"B40";"";"EDF";"RTC";"04 74 16 05 19";"";"Sofrel";"S50";"5.41";"";"Bourgoin Jallieu";"";"Non";;;"";""
0;"B41";1581;222;"51145";"38-55";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont de Beauvoisin";"LA BRIDOIRE";"CCLA";"STEP";"STEP La Bridoire";2012;"B41";"";"EDF";"RTC";"04 76 31 23 97";"";"Sofrel";"S50";"5.11";"05:00";"Pont de Beauvoisin";"";"";;;"";"Attention: remonte sur le CS100 de la STEP de Bridoire pile 1 et 2."
0;"B41";1830;30;"61333";"38-136";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"ASSIEU";"GEBO";"Surpresseur";"Assieu Surpresseur les Vanaux";2013;"B41";"";"EDF";"RTC";"04 74 56 74 41";"";"Sofrel";"S550";"3.10";"06:00";"Bourgoin Jallieu";"";"Non";;;"";""
0;"B42";1825;0;"52336";"38-129";"Isère";"EP Dauphiné-Savoie";"Irrigation";"Pont Evêque";"SAINT-PRIM";"PLZ";"Pompage";"Relais Glay accélérateur";2013;"B42";;"EDF";"GSM";"06 88 17 88 37";;"Sofrel";"S550";;"00:00";"Bourgoin Jallieu";;;;;;
0;"B43";1826;7;"51814";"38-130";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"ASSIEU";"GEBO";"Pompage réservoir";"ST les Bruyères";2013;"B43";"";"EDF";"RTC";"04 74 56 87 73";"";"Sofrel";"S530";"";"00:00";"Bourgoin Jallieu";"";"Oui";;;"";""
0;"B44";1827;99;"51852";"38-130";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"VILLETTE-DE-VIENNE";"Nord de Vienne";"Réservoir";"RV Bel Air";2013;"B44";"";"EDF";"RTC";"04 74 85 37 84";"";"Sofrel";"S530";"";"00:00";"Bourgoin Jallieu";"";"Oui";;;"";"Intersite avec la station de Serpaiziere"
0;"B45";1843;7824;"77767";"0";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"JARDIN";"Jardin";"Sectorisation";"Cpt Bérardier";2013;"B45";;"Autonome (Pile)";"GSM";"06 83 62 81 68";;"Sofrel";"LS42";;;;;;;;;
0;"B46";1844;7824;"77771";"0";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"JARDIN";"Jardin";"Sectorisation";"Cpt Télégraphe";2013;"B46";;"Autonome (Pile)";"GSM";"06 83 62 81 91";;"Sofrel";"LS10";;;;;;;;;
0;"B47";1845;7824;"77769";"0";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"JARDIN";"Jardin";"Sectorisation";"Cpt les chênes";2013;"B47";;"Autonome (Pile)";"GSM";"06 83 62 82 27";;"Sofrel";"LS10";;;;;;;;;
0;"B48";1846;7824;"77768";"0";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"JARDIN";"Jardin";"Sectorisation";"Cpt St benoit";2013;"B48";;"Autonome (Pile)";"GSM";"06 83 62 81 56";;"Sofrel";"LS10";;;;;;;;;
0;"B49";1847;30;"52047";"38-138";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"JARDIN";"Jardin";"Surpresseur";"Surpresseur le Brut";2013;"B49";;"EDF";"GSM";"06 83 62 81 37";;"Sofrel";"S550";;"07:00";"Bourgoin Jallieu";;"Non";;;;
0;"B5";1347;3;"52477";"93-12";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"ROYBON";"CC Chambaran";"Station de traitement";"ST Roybon la Fortonnière";2011;"B5";"";"EDF";"RTC";"04 76 36 21 92";"";"Sofrel";"S50";"5.11";"07:00";"Bourgoin Jallieu";"";"";;;"";""
0;"B5";1478;355;"52339";"38-25";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont de Beauvoisin";"SAINT-JEAN-D'AVELANNE";"SIEGA Assainissement";"Poste de relevage";"PR les Eteppes ASTRA";2011;"B5";"";"EDF";"RTC";"04 76 32 34 79";"";"Sofrel";"S50";"";"01:00";"Pont de Beauvoisin";"";"";;;"";""
0;"B50";1547;20;"52475";"";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"VIRIVILLE";"CC Chambaran";"Réservoir";"ST Viriville le Poulet";2012;"B50";"";"Autonome (Pile)";"GSM";"06 30 47 74 36";"";"Sofrel";"LS42";"";"";"Bourgoin Jallieu";"";"Non";;;"";""
0;"B51";1548;21;"52485";"0-0";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"VIRIVILLE";"CC Chambaran";"Réservoir";"RV Viriville Gallix";2012;"B51";"";"Autonome (Pile)";"GSM";"06 30 47 89 39";"";"Sofrel";"Celbox";"";"";"Bourgoin Jallieu";"";"Non";;;"";""
0;"B52";1851;;"77808";;"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"CHUZELLES";"Chuzelle";"Sectorisation";"Cpt les pins";2013;"B52";;"Autonome (Pile)";"GSM";"06 83 62 35 05";;"Sofrel";"LS42";;;;;;;;;
0;"B53";1852;;"77807";;"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"CHUZELLES";"Chuzelle";"Sectorisation";"Cpt RN7";2013;"B53";;"Autonome (Pile)";"GSM";"06 83 62 35 41";;"Sofrel";"LS42";;;;;;;;;
0;"B54";1853;;"77803";;"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"CHUZELLES";"Chuzelle";"Sectorisation";"Cpt St Maxime";2013;"B54";;"Autonome (Pile)";"GSM";;;"Sofrel";"LS42";;;;;;;;;
0;"B55";1854;;"77805";;"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"SEPTÈME";"Septème";"Sectorisation";"Cpt le Clos";2013;"B55";;"Autonome (Pile)";"GSM";"06 83 62 35 80";;"Sofrel";"LS42";;;;;;;;;
0;"B56";1549;27;"56868";"";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"SAINT-CLAIR-SUR-GALAURE";"CC Chambaran";"Réservoir";"RV St Clair le Village";2012;"B56";"";"Autonome (Pile)";"GSM";"06 30 47 61 01";"";"Sofrel";"LS42";"";"";"Bourgoin Jallieu";"";"Non";;;"";""
0;"B57";1546;57;"52482";"93-12";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"MARNANS";"CC Chambaran";"Réservoir";"RV Marnans sur Tour";2012;"B57";"";"EDF";"RTC";"06 47 05 93 56";"";"Sofrel";"S550";"";"";"Bourgoin Jallieu";"";"Non";;;"";""
0;"B58";1821;0;"52480";"";"Isère";"EP Dauphiné-Savoie";"Prestation EP";"Pont Evêque";"CHÂTENAY";"CC Chambaran";;"RV Rondet Chatenay";2013;"B58";"";"EDF";"RTC";"04 74 53 40 84";"";"WIT";"Clip";"";"00:00";"Pont-Eveque";"";"";;;"";"code d'identification = CHATEANY RONDET
MDP = 0004"
0;"B59";1822;0;"56873";"";"Isère";"EP Dauphiné-Savoie";"Prestation EP";"Pont Evêque";"CHÂTENAY";"CC Chambaran";;"RV Boisseaz";2013;"B59";"";"EDF";"RTC";"04 74 53 39 85";"";"WIT";"Clip";"";"00:00";"Pont-Eveque";"";"";;;"";"code d'identification = Chatenay Boisse
MDP = 0004"
0;"B6";1348;4;"52473";"93-12";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"VIRIVILLE";"CC Chambaran";"Station de traitement";"ST Virville la Robinière";2011;"B6";"";"EDF";"RTC";"04 74 54 03 27";"";"Sofrel";"S550";"5.11";"07:00";"Bourgoin Jallieu";"";"";;;"";""
0;"B6";1479;356;"60559";"38-26";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont de Beauvoisin";"ROMAGNIEU";"SIEGA Assainissement";"Poste de relevage";"PR le Bourg Romagnieu";2011;"B6";"";"EDF";"RTC";"04 76 93 28 70";"";"Sofrel";"S50";"";"01:00";"Pont de Beauvoisin";"";"non";;;"";""
0;"B60";1823;0;"52499";"";"Isère";"EP Dauphiné-Savoie";"Prestation EP";"Pont Evêque";"BEAUFORT";"CC Chambaran";;"ST pompage Beaufort";2013;"B60";"";"EDF";"RTC";"04 74 57 25 04";"";"WIT";"Clip";"";"00:00";"Pont-Eveque";"";"";;;"";"code d'identification = PUITS BEAUFORT
MDP = 0004"
0;"B61";1824;0;"56876";"";"Isère";"EP Dauphiné-Savoie";"Prestation EP";"Pont Evêque";"THODURE";"CC Chambaran";;"RV Thodure village";2013;"B61";"";"EDF";"RTC";"04 74 54 03 35";"";"WIT";"Force";"";"00:00";"Pont-Eveque";"";"";;;"";"code d'identification = RESERV. DU BOURG
MDP = 110349JC"
0;"B62";1850;0;"56877";"";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"THODURE";"CC Chambaran";"Réservoir";"RV Ribeau";2013;"B62";"";"EDF";"RTC";"04 74 54 12 75";"";"WIT";"Force";"";"07:00";"Bourgoin Jallieu";"";"Non";;;"";"Pas de code PPV, demande F.Vichot le 01/10/13"
0;"B63";1855;;"77768";;"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"JARDIN";"Serpaize";"Sectorisation";"Cpt centre village";2013;"B63";;"Autonome (Pile)";"GSM";"06 83 62 35 83";;"Sofrel";"LS42";;;;;;;;;
0;"B64";1856;;"77802";;"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"SERPAIZE";"Serpaize";"Sectorisation";"Cpt Gravier Rouge";2013;"B64";;"Autonome (Pile)";"GSM";"06 83 62 38 24";;"Sofrel";"LS42";;;;;;;;;
0;"B65";1857;;"77804";;"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"SERPAIZE";"Serpaize";"Sectorisation";"Cpt Mons";2013;"B65";;"Autonome (Pile)";"GSM";"06 83 62 36 08";;"Sofrel";"LS42";;;;;;;;;
0;"B66";1858;;"77809";;"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"VILLETTE-DE-VIENNE";"Villette de Vienne";"Sectorisation";"Cpt Bel Air";2013;"B66";;"Autonome (Pile)";"GSM";"07 87 38 86 86";;"Sofrel";"LS42";;;;;;;;;
0;"B67";1862;;"77794";;"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"ASSIEU";"GEBO";"Sectorisation";"Cpt Assieu";2013;"B67";;"Autonome (Pile)";"GSM";"06 83 62 58 72";;"Sofrel";"LS42";;;;;;;;;
0;"B68";1863;;"77793";;"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"CHEYSSIEU";"GEBO";"Sectorisation";"Cpt Cheyssieu";2013;"B68";;"Autonome (Pile)";"GSM";"06 83 62 58 82";;"Sofrel";"LS10";;;;;;;;;
0;"B69";1864;;"77795";;"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"CHONAS-L'AMBALLAN";"GEBO";"Sectorisation";"Cpt ZI du Saluant";2013;"B69";;"Autonome (Pile)";"GSM";"06 83 62 58 75";;"Sofrel";"LS10";;;;;;;;;
0;"B7";1349;5;"52478";"93-12";"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"ROYBON";"CC Chambaran";"Station de traitement";"ST Roybon la Perrache";2011;"B7";"";"EDF";"RTC";"04 76 36 34 21";"";"Sofrel";"S550";"3.40.11";"07:00";"Bourgoin Jallieu";"";"";;;"";""
0;"B7";1480;360;"62120";"38-27";"Isère";"ASS Dauphiné-Savoie";"Assainissement";"Pont de Beauvoisin";"DOMESSIN";"SIEGA Assainissement";"Poste de relevage";"PR du Chapelu";2011;"B7";"";"EDF";"RTC";"04 76 07 54 19";"";"Sofrel";"S550";"";"01:00";"Pont de Beauvoisin";"";"non";;;"";""
0;"B70";1865;;"77792";;"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"LES CÔTES-D'AREY";"GEBO";"Sectorisation";"Cpt achat eau la Balme";2013;"B70";;"Autonome (Pile)";"GSM";"06 83 62 59 36";;"Sofrel";"LS42";;;;;;;;;
0;"B71";1866;;"77875";;"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"REVENTIN-VAUGRIS";"GEBO";"Sectorisation";"Cpt chemin du Lièvres";2013;"B71";;"Autonome (Pile)";"GSM";"06 83 62 58 81";;"Sofrel";"LS10";;;;;;;;;
0;"B72";1867;;"77877";;"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"REVENTIN-VAUGRIS";"GEBO";"Sectorisation";"Cpt l'Aubressin";2013;"B72";;"Autonome (Pile)";"GSM";"06 83 62 59 79";;"Sofrel";"LS10";;;;;;;;;
0;"B73";1868;;"77789";;"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"CHONAS-L'AMBALLAN";"GEBO";"Sectorisation";"Cpt rond point N7";2013;"B73";;"Autonome (Pile)";"GSM";"07 87 25 99 87";;"Sofrel";"LS42";;;;;;;;;
0;"B74";1869;;"70935";;"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"ROUSSILLON";"GEBO";"Sectorisation";"Cpt les Phaniéres";2013;"B74";;"Autonome (Pile)";"GSM";"06 83 62 58 36";;"Sofrel";"LS10";;;;;;;;;
0;"B75";1870;;"77790";;"Isère";"EP Dauphiné-Savoie";"Eau potable";"Pont Evêque";"SAINT-CLAIR-DU-RHÔNE";"GEBO";"Sectorisation";"Cpt les Carrosses";2013;"B75";;"Autonome (Pile)";"GSM";"06 83 62 59 12";;"Sofrel";"LS10";;;;;;;;;
