"Nombre_PA";"Page";"IDNum";"numero_esclave";"code_ppv";"code_id";"agence";"superviseur";"activites";"secteur";"commune";"syndicat";"categorie";"nom_site";"an_service";"code_station";"pages_annexes";"energie";"support";"num_appel";"num_secours";"marque";"type";"version";"h_auto_connect";"agence_astreinte";"adresse_ip";"intersite";"site_lie";"rmqintersite";"digicode";"divers"
0;"X15";2461;;"6297";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"SARCEY";"SAONE TURDINE";"Sectorisation";"Cpt15 Terre Grasse - SARCEY";2013;"X15";;"Autonome (Pile)";"SMS";"06 76 07 49 87";;"Sofrel";"LS42";;;;;;;;;
0;"X16";1778;0;"5688";"";"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Beaujeu";"SAINT-GEORGES-DE-RENEINS";"ST GEORGES DE RENEINS";"Déversoir d'orage";"MESURE SUD LES SABLES-ST GEORGES R.";0;"X16";"";"EDF";"GSM";"06 45 28 17 93";"";"Autre";"HYDREKA Sonicsens";"";"";"";"";;;"";"";""
0;"X17";1779;0;"5693";"";"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Beaujeu";"SAINT-GEORGES-DE-RENEINS";"ST GEORGES DE RENEINS";"Déversoir d'orage";"MESURE NORD BEL AIR - St GEORGES R.";0;"X17";"";"EDF";"GSM";"06 45 28 17 94";"";"Autre";"HYDREKA Sonicsens";"";"";"";"";;;"";"";""
0;"X17";2476;0;"6298";"";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"SARCEY";"SAONE TURDINE";"Sectorisation";"Cpt 17 Le Martin - SARCEY";2013;"X17";"";"Autonome (Pile)";"SMS";"06 31 60 71 17";"";"Sofrel";"LS42";"";"";"";"";;;"";"";""
0;"X19";2462;;"6299";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"LES OLMES";"SAONE TURDINE";"Sectorisation";"Cpt 19 Bine - LES OLMES";2013;"X19";;"Autonome (Pile)";"SMS";"06 76 07 93 20";;"Sofrel";"LS42";;;;;;;;;
0;"X20";1763;0;"5670";;"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Beaujeu";"ARNAS";"ARNAS";"Déversoir d'orage";"DO VERS AVE MARIA - ARNAS";0;"X20";"";"EDF";"GSM";"06 33 75 05 27";"";"Sofrel";"LS42";"";"";"";"";;;"";;
0;"X21";2305;0;"74756";;"Sud-Rhône";"ASS Rhone Saone";"Autre";"SUD-RHONE";"FLEURIEUX-SUR-L'ARBRESLE";"BUVET";"Autre";"MESURE_RESEAU FLEURIEUX-SUR-L'ARBRESLE";2012;"X21";;"Autonome (Pile)";"GSM";"06 89 35 50 95";;"Sofrel";"LS42";;;;;;;;;
0;"X21";2463;;"6301";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"LES OLMES";"SAONE TURDINE";"Sectorisation";"Cpt 21 Noilly - LES OLMES";2013;"X21";;"Autonome (Pile)";"SMS";"06 76 73 89 12";;"Sofrel";"LS42";;;;;;;;;
0;"X22";2306;0;"5911";;"Sud-Rhône";"ASS Rhone Saone";"Assainissement";"SUD-RHONE";"FLEURIEUX-SUR-L'ARBRESLE";"BUVET";"Déversoir d'orage";"DO_N°2 RUE DE LA CROIX ST VERAND - FLEURIEUX-SUR-L";0;"X22";;"Autonome (Pile)";"GSM";"06 76 42 97 75";;"Sofrel";"LS42";;;;;;;;;
0;"X22";2464;;"6302";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"PONTCHARRA-SUR-TURDINE";"SAONE TURDINE";"Sectorisation";"Cpt 22 Le Pilon - PONTCHARRA";2013;"X22";;"Autonome (Pile)";"SMS";"00 76 73 72 98";;"Sofrel";"LS42";;;;;;;;;
0;"X23";2307;0;"5915";;"Sud-Rhône";"ASS Rhone Saone";"Assainissement";"SUD-RHONE";"FLEURIEUX-SUR-L'ARBRESLE";"BUVET";"Déversoir d'orage";"DO_N°3 LA FOND - FLEURIEUX-SUR-L'ARBRESLE";0;"X23";;"Autonome (Pile)";"RTC";"06 76 43 07 43";;"Autre";"IJINUS";;;;;;;;;
0;"X23";2465;;"6303";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"PONTCHARRA-SUR-TURDINE";"SAONE TURDINE";"Sectorisation";"Cpt 23 Les Longes - PONTCHARRA";2013;"X23";;"Autonome (Pile)";"SMS";"06 76 73 60 22";;"Sofrel";"LS42";;;;;;;;;
0;"X24";2308;0;"5917";;"Sud-Rhône";"ASS Rhone Saone";"Assainissement";"SUD-RHONE";"FLEURIEUX-SUR-L'ARBRESLE";"BUVET";"Déversoir d'orage";"DO_N°4 LA COLLETIERE - FLEURIEUX-SUR-L'ARBRESLE";0;"X24";;"Autonome (Pile)";"GSM";"06 76 42 15 26";;"Autre";"IJINUS";;;;;;;;;
0;"X25";2309;0;"74755";;"Sud-Rhône";"ASS Rhone Saone";"Autre";"SUD-RHONE";"LENTILLY";"BUVET";"Autre";"MESURE_RESEAU LENTILLY - LENTILLY";2012;"X25";;"EDF";"GSM";"06 89 35 56 47";;"Sofrel";"LS42";;;;;;;;;
0;"X25";2467;;"6306";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"PONTCHARRA-SUR-TURDINE";"SAONE TURDINE";"Sectorisation";"Cpt 25 Lerrier - PONTCHARRA";2013;"X25";;"Autonome (Pile)";"SMS";"06 76 73 61 57";;"Sofrel";"LS42";;;;;;;;;
0;"X26";2313;0;"5912";"";"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Anse";"LENTILLY";"BUVET";"Déversoir d'orage";"DO_N°1 ANCIENNE IFFA - LENTILLY";0;"X26";"";"Autonome (Pile)";"GSM";"06 66 16 73 53";"";"Autre";"IJINUS";"";"";"";"";;;"";"";""
0;"X27";2314;;"5916";;"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Anse";"LENTILLY";"BUVET";"Déversoir d'orage";"DO_N°3 STADE - LENTILLY";0;"X27";;"Autonome (Pile)";"GSM";"06 76 43 23 08";;"Autre";"IJINUS";;;;;;;;;
0;"X27";2466;;"6308";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"SARCEY";"SAONE TURDINE";"Sectorisation";"Cpt 27 ZA La Noyeraie - SARCEY";2013;"X27";;"Autonome (Pile)";"SMS";"06 76 54 76 89";;"Sofrel";"LS42";;;;;;;;;
0;"X28";2315;;"5919";;"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Anse";"LENTILLY";"BUVET";"Déversoir d'orage";"DO_N°5 RUE DE LA PLANCHE - LENTILLY";0;"X28";;"Autonome (Pile)";"GSM";"06 76 42 44 97";;"Autre";"IJINUS";;;;;;;;;
0;"X29";2317;0;"5913";"";"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Anse";"FLEURIEUX-SUR-L'ARBRESLE";"BUVET";"Déversoir d'orage";"DO_N°1 LE GRAND PRE - FLEURIEUX-SUR-L'ARBRESLE";0;"X29";"";"Autonome (Pile)";"GSM";"06 66 16 71 94";"";"Sofrel";"LS42";"";"";"";"";;;"";"";""
0;"X29";2468;;"6310";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"SARCEY";"SAONE TURDINE";"Sectorisation";"Cpt 29 Le Cret - SARCEY";2013;"X29";;"Autonome (Pile)";"SMS";"06 75 74 79 64";;"Sofrel";"LS42";;;;;;;;;
0;"X3";1676;0;"81259";"";"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Chatillon";"CHATILLON";"RENOM CHALARONNE";"Sectorisation";"Secto CPT LES BRUNEAUD CHATILLON";0;"X3";"";"Autonome (Pile)";"GSM";"06 48 22 44 39";"";"Autre";"PRIMAYER - Xilog WMR";"";"";"";"";"Non";"";"";"";""
0;"X30";2318;;"5918";;"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Anse";"LENTILLY";"BUVET";"Déversoir d'orage";"DO_N°4 PONT SNCF - LENTILLY";0;"X30";;"Autonome (Pile)";"GSM";"06 76 42 73 12";;"Autre";"IJINUS";;;;;;;;;
0;"X30";2470;;"6311";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"SARCEY";"SAONE TURDINE";"Sectorisation";"Cpt 30 Cartieres - SARCEY";2013;"X30";;"Autonome (Pile)";"SMS";"06 75 74 72 95";;"Sofrel";"LS42";;;;;;;;;
0;"X31";2346;0;"5942";"";"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Anse";"ALIX";"LA PRAY";"Déversoir d'orage";"DO ANCIENNE STEP ALIX - ALIX";2012;"X31";"";"Autonome (Pile)";"GSM";"06 07 58 17 99";"";"Autre";"IJINUS";"";"";"A3-M4";"";;;"";"";""
0;"X31";2477;;"6312";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"BULLY";"SAONE TURDINE";"Sectorisation";"Cpt 31 Bellevue - BULLY";2013;"X31";;"Autonome (Pile)";"SMS";"06 75 74 42 39";;"Sofrel";"LS42";;;;;;;;;
0;"X32";2347;0;"5945";"";"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Anse";"CHÂTILLON";"LA PRAY";"Déversoir d'orage";"DO LE GRAND MOULIN - CHATILLON AZ";2012;"X32";"";"Autonome (Pile)";"GSM";"06 88 53 91 09";"";"Autre";"IJINUS";"";"";"A3-M4";"";;;"";"";""
0;"X32";2478;0;"6313";"";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"BULLY";"SAONE TURDINE";"Sectorisation";"Cpt 32 Ecculy - BULLY";2013;"X32";"";"Autonome (Pile)";"SMS";"07 86 10 40 07";"";"Sofrel";"LS42";"";"";"";"";;;"";"";""
0;"X33";2348;0;"5944";"";"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Anse";"CHARNAY";"LA PRAY";"Déversoir d'orage";"DO ANCIENNE STEP CHARNAY - CHARNAY";2012;"X33";"";"Autonome (Pile)";"GSM";"06 07 58 20 73";"";"Autre";"IJINUS";"";"";"A3-M4";"";;;"";"";""
0;"X33";2480;;"6315";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"SAVIGNY";"SAONE TURDINE";"Sectorisation";"Cpt 33 Persanges - SAVIGNY";2013;"X33";;"Autonome (Pile)";"SMS";"06 75 63 95 00";;"Sofrel";"LS42";;;;;;;;;
0;"X34";2349;0;"5943";"";"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Anse";"BELMONT-D'AZERGUES";"LA PRAY";"Déversoir d'orage";"DO CHEMIN DU PARADIS AVAL - BELMONT AZ";2012;"X34";"";"Autonome (Pile)";"GSM";"06 07 58 24 09";"";"Autre";"IJINUS";"";"";"A3-M4";"";;;"";"";""
0;"X35";2350;0;"5946";"";"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Anse";"CHESSY";"LA PRAY";"Déversoir d'orage";"DO BAS DE CONZY - CHESSY";2012;"X35";"";"Autonome (Pile)";"GSM";"06 07 58 18 75";"";"Autre";"IJINUS";"";"";"A3-M4";"";;;"";"";""
0;"X35";2482;;"6317";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"SAINT-GERMAIN-SUR-L'ARBRESLE";"SAONE TURDINE";"Sectorisation";"Cpt 35 Mollières Vte Sieva- St Germain";2013;"X35";;"Autonome (Pile)";"SMS";"06 75 63 93 81";;"Sofrel";"LS42";;;;;;;;;
0;"X36";2351;0;"62434";;"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Anse";"LOZANNE";"LA PRAY";"Déversoir d'orage";"DO ANCIENNE STEP LOZANNE - LOZANNE";2012;"X36";;"Autonome (Pile)";"GSM";"06 88 53 44 85";;"Autre";"IJINUS";;;"A3-M4";;;;;;
0;"X36";2483;;"6318";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"SAINT-GERMAIN-SUR-L'ARBRESLE";"SAONE TURDINE";"Sectorisation";"Cpt 36 Mollières Vte Arbresle - St Germain";2013;"X36";;"Autonome (Pile)";"SMS";"06 75 63 93 57";;"Sofrel";"LS42";;;;;;;;;
0;"X37";2352;0;"62427";;"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Anse";"LOZANNE";"LA PRAY";"Déversoir d'orage";"DO CHEMIN LA RIVIERE LA POSTE - LOZANNE";2012;"X37";;"Autonome (Pile)";"GSM";"06 78 71 80 44";;"Autre";"IJINUS";;;"A3-M4";;;;;;
0;"X37";2484;;"6319";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"SAVIGNY";"SAONE TURDINE";"Sectorisation";"Cpt 37 Bois du maine - SAVIGNY";2013;"X37";;"Autonome (Pile)";"SMS";"06 75 63 84 42";;"Sofrel";"LS42";;;;;;;;;
0;"X38";2384;0;"5947";"0";"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Anse";;"LA PRAY";"Déversoir d'orage";"DO VERS HOPITAL";2013;"X38";;"Autonome (Pile)";"GSM";"06 79 44 71 88";;"Autre";"IJINUS";;;"A3-M4";;;;;;"récup.niveau"
0;"X38";2485;;"6320";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"SAVIGNY";"SAONE TURDINE";"Sectorisation";"Cpt 38 Bois Maine Vte Brevenne - SAVIGNY";2013;"X38";;"Autonome (Pile)";"SMS";"06 31 60 09 64";;"Sofrel";"LS42";;;;;;;;;
0;"X39";2385;0;"5951";"0";"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Anse";"ALIX";"LA PRAY";"Déversoir d'orage";"DO BAS ROUTE DE FRONTENAS";2013;"X39";;"Autonome (Pile)";"GSM";"06 85 54 34 74";;"Autre";"IJINUS";;;"A3-M4";;;;;;"récup. niveau"
0;"X39";2486;;"6321";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"SAVIGNY";"SAONE TURDINE";"Sectorisation";"Cpt 39 Bois Maine Vte Arbresle - SAVIGNY";2013;"X39";;"Autonome (Pile)";"SMS";"06 31 60 40 41";;"Sofrel";"LS42";;;;;;;;;
0;"X4";1677;0;"81260";"";"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Chatillon";"CHATILLON";"RENOM CHALARONNE";"Sectorisation";"Secto - Le BOURG CHATILLON";0;"X4";"";"Autonome (Pile)";"GSM";"06 48 22 44 55";"";"Autre";"PRIMAYER - Xilog WMR";"";"";"";"";"Non";"";"";"";""
0;"X40";2386;0;"5952";"0";"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Anse";"BELMONT-D'AZERGUES";"LA PRAY";"Déversoir d'orage";"DO IMPASSE DES VARENNES";2013;"X40";;"Autonome (Pile)";"GSM";"06 85 41 02 11";;"Autre";"IJINUS";;;"A3-M4";;;;;;"récup. surverse"
0;"X40";2489;;"6323";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"LE BOIS-D'OINGT";"SAONE TURDINE";"Sectorisation";"Cpt 40 Tourière - BOIS OINGT";2013;"X40";;"Autonome (Pile)";"SMS";"06 75 63 77 56";;"Sofrel";"LS42";;;;;;;;;
0;"X41";2387;0;"5954";"0";"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Anse";"BELMONT-D'AZERGUES";"LA PRAY";"Déversoir d'orage";"DO IMPASSE DES CHENES";2013;"X41";;"Autonome (Pile)";"GSM";"06 85 39 39 40";;"Autre";"IJINUS";;;"A3-M4";;;;;;"récup. surverse"
0;"X41";2490;;"6324";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"LE BOIS-D'OINGT";"SAONE TURDINE";"Sectorisation";"Cpt 41 Combefort - BOIS OINGT";2013;"X41";;"Autonome (Pile)";"SMS";"06 75 63 70 25";;"Sofrel";"LS42";;;;;;;;;
0;"X42";2388;0;"5955";"0";"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Anse";"BELMONT-D'AZERGUES";"LA PRAY";"Déversoir d'orage";"DO RUE GUILLAUME DE VAREY";2013;"X42";"";"Autonome (Pile)";"GSM";"06 85 34 25 34";"";"Autre";"IJINUS";"";"";"A3-M4";"";;;"";"";"récup. surverse"
0;"X42";2491;;"6325";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"SAINT-LAURENT-D'OINGT";"SAONE TURDINE";"Sectorisation";"Cpt 42 ZA Les Plaines - ST LAURENT";2013;"X42";;"Autonome (Pile)";"SMS";"06 75 63 66 97";;"Sofrel";"LS42";;;;;;;;;
0;"X43";2389;0;"6308";"0";"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Anse";"";"LA PRAY";"Déversoir d'orage";"DO VOIE SNCF BELMONT";2013;"X43";"";"Autonome (Pile)";"GSM";"06 85 26 78 32";"";"Autre";"IJINUS";"";"";"A3-M4";"";"Non";"";"";"";"récup. niveau"
0;"X43";2492;;"6326";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"SAINT-LAURENT-D'OINGT";"SAONE TURDINE";"Sectorisation";"Cpt 43 Azergue - ST LAURENT";2013;"X43";;"Autonome (Pile)";"SMS";"06 75 63 58 57";;"Sofrel";"LS42";;;;;;;;;
0;"X44";2493;;"6327";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"TERNAND";"SAONE TURDINE";"Sectorisation";"Cpt 44 La Gare - TERNAND";2013;"X44";;"Autonome (Pile)";"GSM";"06 75 63 43 09";;"Sofrel";"LS42";;;;;;;;;
0;"X45";2495;;"6328";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"TERNAND";"SAONE TURDINE";"Sectorisation";"Cpt 45 Les Remparts - TERNAND";2013;"X45";;"Autonome (Pile)";"SMS";"06 75 63 23 30";;"Sofrel";"LS42";;;;;;;;;
0;"X46";2496;;"17334";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"LÉTRA";"SAONE TURDINE";"Sectorisation";"Cpt 46 Bagny - LETRA";2013;"X46";;"Autonome (Pile)";"SMS";"06 75 63 35 23";;"Sofrel";"LS42";;;;;;;;;
0;"X47";2497;0;"6329";"";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"LÉTRA";"SAONE TURDINE";"Sectorisation";"Cpt 47 Néanne - LETRA";2013;"X47";"";"Autonome (Pile)";"SMS";"06 75 63 19 16";"";"Sofrel";"LS42";"";"";"";"";;;"";"";""
0;"X48";2498;0;"6330";"";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"CHAMELET";"SAONE TURDINE";"Sectorisation";"Cpt 48 La Tuile - CHAMELET";2013;"X48";"";"Autonome (Pile)";"SMS";"06 75 63 17 73";"";"Sofrel";"LS42";"";"";"";"";;;"";"";""
0;"X5";1678;0;"81251";"";"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Chatillon";"CHATILLON";"RENOM CHALARONNE";"Sectorisation";"Secto - BEAUMONT CHATILLON";0;"X5";"";"Autonome (Pile)";"GSM";"06 48 22 45 56";"";"Autre";"PRIMAYER - Xilog+";"";"";"";"";"Non";"";"";"";""
0;"X51";1772;0;"63880";;"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Pontcharra";"SAINT-ROMAIN-DE-POPEY";"SIE PAYS DE TARARE";"Déversoir d'orage";"DO AVANT STEP - St ROMAIN DE POPEY";0;"X51";"";"EDF";"GSM";"06 83 10 18 17";"";"Autre";"Isco - Neotek";"";"";"";"";;;"";"";""
0;"X52";1789;0;"5618";;"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Anse";"ANSE";"SACSA (ANSE)";"Déversoir d'orage";"DO VERS DDE - ANSE";0;"X52";;"EDF";"GSM";"06 76 95 95 66";;"Autre";"Isco - Neotek";;;;;;;;;
0;"X54";1780;0;"5893";;"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Beaujeu";"SAINT-ETIENNE-DES-OULLIÈRES";"VAUXONNE";"Déversoir d'orage";"DO TALLEBARDE - St ETIENNE OULLIERES";0;"X54";"";"EDF";"GSM";"06 33 96 30 37";"";"Autre";"Isco - Neotek";"";"";"";"";;;"";;
0;"X55";1781;0;"5895";;"Nord-Rhône";"ASS Rhone Saone";"Assainissement";"Beaujeu";"SALLES-ARBUISSONNAS-EN-BEAUJOLAIS";"VAUXONNE";"Déversoir d'orage";"DO FOND DE VAUX-SALLE ARBUISSONNAS";0;"X55";"";"EDF";"GSM";"06 77 33 80 18";"";"Autre";"Isco - Neotek";"";"";"";"";;;"";;
0;"X6";1679;0;"81249";"";"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Chatillon";"CHATILLON";"RENOM CHALARONNE";"Sectorisation";"Secto - LAGUNE 1 CHATILLON";0;"X6";"";"Autonome (Pile)";"GSM";"06 48 22 45 78";"";"Autre";"PRIMAYER - Xilog WMR";"";"";"";"";"Non";"";"";"";""
0;"X60";2472;;"6287";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"BAGNOLS";"SAONE TURDINE";"Sectorisation";"Cpt 05 Bis Bruyeres - BAGNOLS";2013;"X60";;"Autonome (Pile)";"SMS";"06 76 07 71 11";;"Sofrel";"LS42";;;;;;;;;
0;"X61";2473;0;"17332";"";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"LÉGNY";"SAONE TURDINE";"Sectorisation";"Cpt 10 Bis Tanay - LEGNY";2013;"X61";"";"Autonome (Pile)";"SMS";"06 76 07 58 54";"";"Sofrel";"LS42";"";"";"";"";;;"";"";""
0;"X62";2474;;"6294";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"LE BREUIL";"SAONE TURDINE";"Sectorisation";"Cpt 11 Bis La Ronze - LE BREUIL";2013;"X62";;"Autonome (Pile)";"SMS";"06 76 07 84 47";;"Sofrel";"LS42";;;;;;;;;
0;"X63";2475;;"75826";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"LÉGNY";"SAONE TURDINE";"Sectorisation";"Cpt 12 Bis ZA Gare - LEGNY";2013;"X63";;"Autonome (Pile)";"SMS";"06 31 60 09 64";;"Sofrel";"LS42";;;;;;;;;
0;"X65";2499;;"5729";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"SAINT-CLÉMENT-SUR-VALSONNE";"SAONE TURDINE";"Sectorisation";"Cpt  Relais Verchères - ST CLEMENT";2013;"X65";;"Autonome (Pile)";"SMS";"07 86 13 55 47";;"Sofrel";"LS42";;;;;;;;;
0;"X66";2469;;"66048";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"SARCEY";"SAONE TURDINE";"Sectorisation";"Cpt 29 Bis La Croix SARCEY";2013;"X66";;"Autonome (Pile)";"SMS";"06 31 60 88 56";;"Sofrel";"LS42";;;;;;;;;
0;"X67";2471;;"66047";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"SARCEY";"SAONE TURDINE";"Sectorisation";"Cpt 30 Bis Bellevue - SARCEY";2013;"X67";;"Autonome (Pile)";"SMS";"06 31 60 54 00";;"Sofrel";"LS42";;;;;;;;;
0;"X68";2479;0;"6314";"";"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"SAVIGNY";"SAONE TURDINE";"Sectorisation";"Cpt 32 Bis Les Plagnes - SAVIGNY";2013;"X68";"";"Autonome (Pile)";"SMS";"06 75 63 94 90";"";"Sofrel";"LS42";"";"";"";"";;;"";"";""
0;"X69";2481;;"75824";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"SAVIGNY";"SAONE TURDINE";"Sectorisation";"Cpt 34 Bis République - SAVIGNY";2013;"X69";;"Autonome (Pile)";"SMS";"06 75 88 68 84";;"Sofrel";"LS42";;;;;;;;;
0;"X7";1680;0;"81250";"";"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Chatillon";"CHATILLON";"RENOM CHALARONNE";"Sectorisation";"Secto - LAGUNE 2 CHATILLON";0;"X7";"";"Autonome (Pile)";"GSM";"06 48 22 50 02";"";"Autre";"PRIMAYER - Xilog WMR";"";"";"";"";"Non";"";"";"";""
0;"X71";2488;;"6322";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"SAIN-BEL";"SAONE TURDINE";"Sectorisation";"Cpt 39 Bis ZA Pontchonnière - ST BEL";2013;"X71";;"Autonome (Pile)";"SMS";"06 75 63 86 83";;"Sofrel";"LS42";;;;;;;;;
0;"X72";2494;;"66725";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"TERNAND";"SAONE TURDINE";"Sectorisation";"Cpt 44 Bis Planche Lachal - TERNAND";2013;"X72";;"Autonome (Pile)";"SMS";"06 07 34 08 16";;"Sofrel";"LS42";;;;;;;;;
0;"X73";2549;;"81444";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"LAMURE SUR AZERGUE";"HAUTE VALLEE D'AZERGUES";"Sectorisation";"COMPTEUR LA GARE";2014;"X73";;"Autonome (Pile)";"SMS";"06640402942";;"Sofrel";"LS42";;;;;"Non";;;;
0;"X74";2550;;"81445";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"LAMURE SUR AZERGUE";"HAUTE VALLEE D'AZERGUES";"Sectorisation";"COMPTEUR MOULIN BRIDAY";2014;"X74";;"Autonome (Pile)";"SMS";"07 89 59 81 74";;"Sofrel";"LS42";;;;;"Non";;;;
0;"X75";2551;;"81446";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"LAMURE SUR AZERGUE";"HAUTE VALLEE D'AZERGUES";"Sectorisation";"COMPTEUR CHARBONNIER";2014;"X75";;"Autonome (Pile)";"SMS";"06 40 40 31 67";;"Sofrel";"LS42";;;;;"Non";;;;
0;"X8";1681;0;"81258";"";"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Chatillon";"CHATILLON";"RENOM CHALARONNE";"Sectorisation";"Secto - La TAUPINIERE CHATILLON";0;"X8";"";"Autonome (Pile)";"GSM";"06 48 22 50 16";"";"Autre";"PRIMAYER - Xilog+";"";"";"";"";"Non";"";"";"";""
0;"X80";2521;;"81441";;"Nord-Rhône";"EP Nord-Rhône / Ain";"Eau potable";"Pontcharra";"LETRA";"CANTON DU BOIS D'OINGT";"Sectorisation";"CPT RESEAU ROUTE DE LA GABAUDIERE";2014;"X80";;"Autonome (Pile)";"SMS";"07 89 59 80 69";;"Sofrel";"LS42";;;;;"Non";;;;
0;"X9";1682;0;"81254";"";"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Chatillon";"CHATILLON";"RENOM CHALARONNE";"Sectorisation";"Secto - BELLEVUE CHATILLON";0;"X9";"";"Autonome (Pile)";"GSM";"06 48 22 50 31";"";"Autre";"PRIMAYER - Xilog WMR";"";"";"";"";"Non";"";"";"";""
0;"XA";1683;0;"81253";"";"Ain";"EP Nord-Rhône / Ain";"Eau potable";"Chatillon";"CHATILLON";"RENOM CHALARONNE";"Sectorisation";"Secto - LES PETILLIERES CHATILLON";0;"XA";"";"Autonome (Pile)";"GSM";"06 48 22 51 84";"";"Autre";"PRIMAYER - Xilog WMR";"";"";"";"";"Non";"";"";"";""
